customer_id,order_id,customer_age,age_group,customer_region,customer_tenure_months,tenure_group,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,had_delivery_delay,delivery_delay_ratio,freight_value,freight_exceeds_order_value,delivery_attempts,customer_service_contacts,had_customer_service_contact,resolution_time_days,complaints_count,had_complaint,repeat_purchase_30d,csat_internal_score,nps_score,nps_category
163,50163,31,25 a 34 anos,Sudeste,40,25 a 48 meses,393.2,5,6.54,3,14,2,1,0.14285714285714285,33.2,0,3,0,0,9,2,1,0,1.9,3.7,Detrator
164,50164,26,25 a 34 anos,Sul,107,Mais de 72 meses,644.58,4,3.56,3,10,1,1,0.1,33.05,0,1,2,1,1,7,1,1,6.5,8.1,Neutro
165,50165,32,25 a 34 anos,Sudeste,102,Mais de 72 meses,153.6,2,11.98,3,10,1,1,0.1,37.16,0,3,1,1,9,8,1,0,2.4,5.6,Detrator
166,50166,24,Até 24 anos,Nordeste,94,Mais de 72 meses,503.92,4,42.32,9,14,2,1,0.14285714285714285,42.51,0,2,0,0,4,1,1,0,4.9,7.0,Neutro
167,50167,19,Até 24 anos,Sudeste,57,49 a 72 meses,602.2,2,6.77,10,13,2,1,0.15384615384615385,51.97,0,3,2,1,11,4,1,0,0.0,2.6,Detrator
168,50168,48,45 a 54 anos,Sudeste,11,Até 12 meses,269.88,4,38.62,6,5,3,1,0.6,41.05,0,1,1,1,1,4,1,0,4.9,4.3,Detrator
169,50169,24,Até 24 anos,Nordeste,76,Mais de 72 meses,597.96,6,59.9,3,13,2,1,0.15384615384615385,16.93,0,1,4,1,11,10,1,0,0.0,3.6,Detrator
170,50170,58,55 a 64 anos,Norte,112,Mais de 72 meses,608.02,3,32.03,5,6,0,0,0.0,49.61,0,3,4,1,1,10,1,1,4.0,9.1,Promotor
171,50171,28,25 a 34 anos,Sudeste,76,Mais de 72 meses,776.45,2,1.99,4,11,4,1,0.36363636363636365,33.41,0,3,0,0,7,1,1,1,1.2,8.3,Neutro
172,50172,30,25 a 34 anos,Sudeste,45,25 a 48 meses,139.62,4,5.5,7,8,1,1,0.125,60.85,0,1,7,1,1,10,1,0,2.4,0.0,Detrator
173,50173,30,25 a 34 anos,Centro-Oeste,26,25 a 48 meses,861.48,5,14.41,9,7,1,1,0.14285714285714285,21.31,0,3,1,1,5,3,1,0,3.3,5.9,Detrator
174,50174,43,35 a 44 anos,Nordeste,64,49 a 72 meses,128.31,4,31.98,4,4,2,1,0.5,34.1,0,3,3,1,1,7,1,0,4.5,5.0,Detrator
175,50175,60,55 a 64 anos,Norte,86,Mais de 72 meses,261.8,3,21.93,7,11,2,1,0.18181818181818182,58.37,0,2,2,1,8,5,1,0,0.8,5.9,Detrator
176,50176,67,65 anos ou mais,Sudeste,32,25 a 48 meses,411.16,4,7.72,2,2,2,1,1.0,41.54,0,2,2,1,10,5,1,0,0.0,1.5,Detrator
177,50177,25,25 a 34 anos,Sudeste,62,49 a 72 meses,326.42,6,2.51,3,2,0,0,0.0,25.13,0,3,2,1,9,3,1,0,1.7,5.3,Detrator
178,50178,31,25 a 34 anos,Nordeste,62,49 a 72 meses,179.36,3,5.58,10,5,0,0,0.0,11.8,0,1,0,0,2,0,0,1,9.4,8.8,Neutro
179,50179,62,55 a 64 anos,Norte,106,Mais de 72 meses,258.11,3,39.98,9,3,2,1,0.6666666666666666,49.29,0,2,2,1,1,4,1,0,4.6,7.3,Neutro
180,50180,19,Até 24 anos,Norte,92,Mais de 72 meses,923.27,2,13.42,3,4,2,1,0.5,58.04,0,1,4,1,6,6,1,0,0.9,0.0,Detrator
181,50181,59,55 a 64 anos,Centro-Oeste,26,25 a 48 meses,245.56,6,21.38,6,5,2,1,0.4,36.76,0,3,2,1,9,4,1,0,0.6,4.3,Detrator
182,50182,32,25 a 34 anos,Nordeste,29,25 a 48 meses,715.62,5,13.69,5,6,3,1,0.5,27.87,0,3,1,1,8,3,1,0,1.2,2.3,Detrator
184,50184,51,45 a 54 anos,Sul,40,25 a 48 meses,304.38,1,14.74,6,12,4,1,0.3333333333333333,9.06,0,2,1,1,1,5,1,0,4.1,2.5,Detrator
186,50186,35,35 a 44 anos,Centro-Oeste,92,Mais de 72 meses,211.04,1,30.35,8,3,1,1,0.3333333333333333,25.04,0,3,3,1,8,5,1,0,1.2,0.2,Detrator
187,50187,42,35 a 44 anos,Norte,64,49 a 72 meses,225.87,4,12.11,9,4,1,1,0.25,21.53,0,3,0,0,1,3,1,0,7.7,6.3,Detrator
188,50188,64,55 a 64 anos,Centro-Oeste,75,Mais de 72 meses,125.8,1,5.47,4,4,2,1,0.5,48.35,0,3,6,1,7,8,1,0,0.0,0.2,Detrator
189,50189,41,35 a 44 anos,Sudeste,62,49 a 72 meses,596.03,6,11.82,3,8,3,1,0.375,30.86,0,1,1,1,3,4,1,0,3.0,5.0,Detrator
190,50190,23,Até 24 anos,Sudeste,24,13 a 24 meses,562.41,2,5.44,5,3,0,0,0.0,29.47,0,1,1,1,9,2,1,0,3.0,7.6,Neutro
191,50191,51,45 a 54 anos,Norte,112,Mais de 72 meses,169.79,2,6.01,10,4,2,1,0.5,18.33,0,2,2,1,7,5,1,0,1.9,4.0,Detrator
192,50192,68,65 anos ou mais,Norte,53,49 a 72 meses,1250.18,3,2.74,2,14,5,1,0.35714285714285715,61.85,0,1,2,1,4,4,1,0,0.2,0.5,Detrator
193,50193,55,55 a 64 anos,Sudeste,70,49 a 72 meses,474.88,6,36.63,5,12,4,1,0.3333333333333333,55.7,0,2,1,1,0,3,1,0,4.6,2.0,Detrator
195,50195,36,35 a 44 anos,Norte,35,25 a 48 meses,341.14,5,25.02,5,11,3,1,0.2727272727272727,29.53,0,1,1,1,7,5,1,0,1.8,5.0,Detrator
196,50196,64,55 a 64 anos,Nordeste,96,Mais de 72 meses,841.75,6,73.2,4,13,2,1,0.15384615384615385,20.65,0,2,1,1,0,4,1,0,6.2,3.6,Detrator
197,50197,63,55 a 64 anos,Centro-Oeste,56,49 a 72 meses,243.47,2,38.99,7,13,2,1,0.15384615384615385,45.27,0,1,1,1,5,4,1,0,2.5,2.4,Detrator
198,50198,53,45 a 54 anos,Centro-Oeste,39,25 a 48 meses,604.77,2,44.27,2,10,0,0,0.0,21.04,0,2,2,1,6,3,1,1,4.4,8.5,Neutro
200,50200,45,45 a 54 anos,Norte,72,49 a 72 meses,104.57,1,20.19,1,5,2,1,0.4,28.68,0,3,0,0,0,2,1,0,7.3,5.3,Detrator
201,50201,64,55 a 64 anos,Sul,66,49 a 72 meses,506.01,5,154.88,7,3,1,1,0.3333333333333333,40.26,0,1,4,1,0,6,1,0,5.2,4.5,Detrator
202,50202,27,25 a 34 anos,Sul,66,49 a 72 meses,228.14,3,7.99,11,5,3,1,0.6,17.94,0,3,2,1,3,4,1,0,2.7,3.2,Detrator
203,50203,35,35 a 44 anos,Nordeste,93,Mais de 72 meses,361.43,6,26.03,9,10,2,1,0.2,38.98,0,3,0,0,3,2,1,1,6.3,9.2,Promotor
204,50204,21,Até 24 anos,Sudeste,18,13 a 24 meses,90.99,1,16.18,9,9,3,1,0.3333333333333333,45.33,0,3,1,1,5,4,1,0,2.9,5.5,Detrator
205,50205,29,25 a 34 anos,Norte,59,49 a 72 meses,288.44,5,48.39,6,7,4,1,0.5714285714285714,31.23,0,3,1,1,2,3,1,0,3.7,2.6,Detrator
206,50206,44,35 a 44 anos,Norte,119,Mais de 72 meses,317.4,6,28.2,6,11,1,1,0.09090909090909091,38.22,0,1,1,1,0,3,1,0,8.1,6.9,Detrator
208,50208,29,25 a 34 anos,Sudeste,95,Mais de 72 meses,325.34,3,21.69,1,5,3,1,0.6,10.26,0,1,3,1,6,7,1,0,0.0,2.2,Detrator
209,50209,28,25 a 34 anos,Sudeste,41,25 a 48 meses,552.04,3,3.86,7,9,3,1,0.3333333333333333,45.32,0,2,1,1,9,4,1,0,0.2,4.6,Detrator
210,50210,21,Até 24 anos,Centro-Oeste,42,25 a 48 meses,87.23,6,12.36,9,7,2,1,0.2857142857142857,34.49,0,3,1,1,5,4,1,0,4.0,3.0,Detrator
211,50211,63,55 a 64 anos,Nordeste,68,49 a 72 meses,80.5,1,1.34,7,10,1,1,0.1,18.04,0,2,1,1,9,2,1,0,1.8,6.0,Detrator
212,50212,41,35 a 44 anos,Sul,106,Mais de 72 meses,1983.81,5,48.5,2,13,1,1,0.07692307692307693,25.48,0,3,1,1,10,4,1,0,1.2,6.5,Detrator
214,50214,45,45 a 54 anos,Sul,105,Mais de 72 meses,323.22,2,17.67,10,6,4,1,0.6666666666666666,27.26,0,3,2,1,8,4,1,0,0.0,2.2,Detrator
215,50215,64,55 a 64 anos,Norte,13,13 a 24 meses,105.79,3,6.31,2,7,3,1,0.42857142857142855,32.38,0,2,3,1,7,5,1,0,0.1,0.8,Detrator
216,50216,21,Até 24 anos,Norte,51,49 a 72 meses,181.12,4,22.57,3,14,0,0,0.0,37.45,0,2,2,1,9,6,1,0,2.9,4.1,Detrator
217,50217,53,45 a 54 anos,Norte,25,25 a 48 meses,504.75,4,27.33,11,7,2,1,0.2857142857142857,32.18,0,2,4,1,10,9,1,0,0.0,0.0,Detrator
218,50218,32,25 a 34 anos,Centro-Oeste,31,25 a 48 meses,208.36,4,15.1,5,4,0,0,0.0,45.32,0,2,1,1,10,1,1,0,1.8,6.4,Detrator
219,50219,39,35 a 44 anos,Norte,2,Até 12 meses,203.93,4,9.11,6,2,1,1,0.5,50.47,0,2,0,0,9,3,1,0,2.6,4.3,Detrator
220,50220,66,65 anos ou mais,Sul,2,Até 12 meses,554.46,5,21.54,1,7,1,1,0.14285714285714285,41.21,0,1,2,1,3,4,1,1,5.3,8.1,Neutro
222,50222,41,35 a 44 anos,Sudeste,5,Até 12 meses,853.88,1,35.43,2,7,1,1,0.14285714285714285,31.06,0,2,3,1,4,7,1,1,2.4,8.1,Neutro
223,50223,54,45 a 54 anos,Norte,75,Mais de 72 meses,617.46,3,24.83,7,13,3,1,0.23076923076923078,22.99,0,2,2,1,2,5,1,0,3.8,4.8,Detrator
224,50224,22,Até 24 anos,Sul,103,Mais de 72 meses,264.51,2,9.21,7,9,0,0,0.0,55.29,0,1,3,1,5,3,1,0,4.9,6.3,Detrator
225,50225,23,Até 24 anos,Norte,79,Mais de 72 meses,395.21,6,74.49,1,4,2,1,0.5,24.55,0,3,0,0,5,3,1,0,5.8,5.9,Detrator
226,50226,66,65 anos ou mais,Nordeste,108,Mais de 72 meses,479.82,1,7.02,5,12,0,0,0.0,15.18,0,2,2,1,10,3,1,1,2.0,8.4,Neutro
227,50227,27,25 a 34 anos,Centro-Oeste,113,Mais de 72 meses,894.62,6,36.6,8,11,4,1,0.36363636363636365,38.24,0,1,1,1,0,4,1,0,4.6,5.4,Detrator
228,50228,20,Até 24 anos,Nordeste,95,Mais de 72 meses,418.82,1,17.33,7,2,2,1,1.0,47.46,0,3,3,1,3,5,1,0,2.4,5.8,Detrator
229,50229,55,55 a 64 anos,Sudeste,119,Mais de 72 meses,913.63,3,16.42,1,8,2,1,0.25,28.01,0,1,2,1,9,7,1,0,1.5,3.4,Detrator
230,50230,51,45 a 54 anos,Nordeste,32,25 a 48 meses,1522.94,3,24.33,9,13,2,1,0.15384615384615385,40.8,0,1,2,1,5,5,1,0,1.3,3.6,Detrator
231,50231,23,Até 24 anos,Norte,76,Mais de 72 meses,459.81,2,35.71,8,2,1,1,0.5,17.47,0,2,0,0,7,3,1,1,4.6,8.8,Neutro
232,50232,27,25 a 34 anos,Sul,2,Até 12 meses,487.38,2,5.31,2,2,1,1,0.5,44.65,0,2,2,1,0,3,1,0,7.4,6.4,Detrator
233,50233,33,25 a 34 anos,Centro-Oeste,32,25 a 48 meses,404.07,2,2.57,1,5,4,1,0.8,61.21,0,2,1,1,2,5,1,0,4.8,5.0,Detrator
234,50234,46,45 a 54 anos,Sudeste,87,Mais de 72 meses,232.25,2,72.81,9,13,0,0,0.0,60.63,0,2,2,1,0,5,1,1,7.3,9.6,Promotor
235,50235,20,Até 24 anos,Sudeste,115,Mais de 72 meses,273.11,4,29.58,2,14,0,0,0.0,44.43,0,1,1,1,4,2,1,1,7.2,8.0,Neutro
236,50236,28,25 a 34 anos,Centro-Oeste,85,Mais de 72 meses,1137.22,1,79.88,11,3,0,0,0.0,24.07,0,2,3,1,3,5,1,0,5.9,3.8,Detrator
237,50237,54,45 a 54 anos,Sul,65,49 a 72 meses,254.25,6,38.4,3,2,2,1,1.0,42.91,0,2,0,0,6,2,1,0,4.5,7.3,Neutro
238,50238,21,Até 24 anos,Sudeste,44,25 a 48 meses,1292.9,6,10.26,7,4,1,1,0.25,27.56,0,2,2,1,9,4,1,0,1.4,6.2,Detrator
239,50239,66,65 anos ou mais,Sul,96,Mais de 72 meses,392.41,2,59.32,4,4,2,1,0.5,41.41,0,2,2,1,7,4,1,0,1.8,4.5,Detrator
240,50240,21,Até 24 anos,Sudeste,54,49 a 72 meses,376.64,5,36.35,6,11,2,1,0.18181818181818182,39.4,0,2,1,1,9,5,1,0,1.8,3.6,Detrator
241,50241,41,35 a 44 anos,Sul,99,Mais de 72 meses,351.47,6,22.99,3,10,0,0,0.0,37.16,0,1,3,1,7,6,1,0,3.3,5.1,Detrator
242,50242,45,45 a 54 anos,Norte,40,25 a 48 meses,351.48,2,32.49,5,14,0,0,0.0,29.2,0,2,3,1,7,4,1,0,2.6,5.8,Detrator
243,50243,52,45 a 54 anos,Sudeste,97,Mais de 72 meses,612.64,4,42.0,2,4,1,1,0.25,37.52,0,1,1,1,5,3,1,0,3.9,5.4,Detrator
244,50244,55,55 a 64 anos,Nordeste,93,Mais de 72 meses,101.09,6,20.13,1,12,3,1,0.25,33.4,0,3,2,1,4,7,1,0,2.1,3.8,Detrator
245,50245,67,65 anos ou mais,Sudeste,117,Mais de 72 meses,496.5,5,36.04,9,2,2,1,1.0,26.77,0,1,0,0,8,1,1,1,2.0,8.8,Neutro
246,50246,41,35 a 44 anos,Sul,74,Mais de 72 meses,260.98,2,69.67,9,14,1,1,0.07142857142857142,17.57,0,3,3,1,8,6,1,0,0.7,4.9,Detrator
247,50247,39,35 a 44 anos,Centro-Oeste,95,Mais de 72 meses,515.24,2,7.15,9,12,1,1,0.08333333333333333,23.25,0,1,1,1,11,3,1,0,1.9,4.2,Detrator
248,50248,43,35 a 44 anos,Centro-Oeste,35,25 a 48 meses,215.37,3,19.99,11,7,2,1,0.2857142857142857,33.18,0,1,3,1,1,5,1,0,4.0,5.5,Detrator
249,50249,35,35 a 44 anos,Sul,22,13 a 24 meses,321.82,3,30.58,5,9,3,1,0.3333333333333333,38.71,0,3,0,0,5,4,1,0,4.1,4.7,Detrator
250,50250,20,Até 24 anos,Norte,117,Mais de 72 meses,811.98,6,45.07,2,2,2,1,1.0,36.62,0,1,0,0,5,5,1,0,3.5,5.2,Detrator
251,50251,63,55 a 64 anos,Nordeste,25,25 a 48 meses,453.51,5,2.91,10,13,2,1,0.15384615384615385,32.46,0,1,0,0,5,4,1,0,3.9,3.5,Detrator
252,50252,28,25 a 34 anos,Sudeste,22,13 a 24 meses,465.21,4,0.23,8,11,6,1,0.5454545454545454,70.59,0,2,1,1,5,5,1,0,0.0,3.2,Detrator
253,50253,26,25 a 34 anos,Sudeste,21,13 a 24 meses,809.27,6,4.35,6,14,1,1,0.07142857142857142,60.27,0,1,3,1,7,7,1,0,1.9,5.5,Detrator
254,50254,50,45 a 54 anos,Sul,106,Mais de 72 meses,889.87,3,10.21,7,8,0,0,0.0,53.27,0,1,2,1,6,4,1,1,4.3,8.5,Neutro
255,50255,43,35 a 44 anos,Sudeste,73,Mais de 72 meses,438.94,2,102.66,5,7,2,1,0.2857142857142857,4.34,0,3,0,0,6,2,1,0,3.9,2.6,Detrator
256,50256,53,45 a 54 anos,Sul,84,Mais de 72 meses,842.15,2,9.32,11,13,3,1,0.23076923076923078,45.62,0,2,3,1,7,5,1,0,0.0,3.5,Detrator
257,50257,21,Até 24 anos,Sul,69,49 a 72 meses,282.06,1,15.93,9,9,4,1,0.4444444444444444,32.41,0,2,0,0,11,2,1,0,0.0,3.5,Detrator
258,50258,69,65 anos ou mais,Sul,62,49 a 72 meses,911.99,3,3.77,11,6,1,1,0.16666666666666666,34.6,0,1,2,1,4,5,1,0,4.7,3.9,Detrator
259,50259,19,Até 24 anos,Centro-Oeste,10,Até 12 meses,722.59,1,13.43,1,12,3,1,0.25,21.72,0,2,2,1,2,5,1,0,3.9,5.2,Detrator
260,50260,25,25 a 34 anos,Sudeste,28,25 a 48 meses,189.76,3,39.8,4,2,2,1,1.0,27.94,0,2,1,1,5,3,1,0,3.1,5.6,Detrator
261,50261,24,Até 24 anos,Centro-Oeste,64,49 a 72 meses,262.51,2,10.43,3,6,4,1,0.6666666666666666,43.68,0,3,2,1,4,4,1,0,0.0,0.4,Detrator
262,50262,53,45 a 54 anos,Sul,109,Mais de 72 meses,192.62,1,3.3,8,4,2,1,0.5,41.42,0,3,1,1,7,4,1,0,2.3,3.3,Detrator
263,50263,51,45 a 54 anos,Sul,54,49 a 72 meses,610.5,2,6.92,9,9,5,1,0.5555555555555556,47.49,0,2,1,1,4,3,1,0,1.1,3.0,Detrator
264,50264,57,55 a 64 anos,Sul,77,Mais de 72 meses,466.75,3,1.87,2,12,2,1,0.16666666666666666,46.1,0,3,4,1,3,8,1,0,1.4,3.6,Detrator
265,50265,36,35 a 44 anos,Sudeste,8,Até 12 meses,592.31,2,53.73,2,11,4,1,0.36363636363636365,49.56,0,1,1,1,8,5,1,0,0.1,0.6,Detrator
266,50266,46,45 a 54 anos,Centro-Oeste,40,25 a 48 meses,95.2,3,65.45,7,13,2,1,0.15384615384615385,48.59,0,1,1,1,11,5,1,0,0.3,2.7,Detrator
267,50267,56,55 a 64 anos,Sudeste,45,25 a 48 meses,501.66,6,27.84,3,14,2,1,0.14285714285714285,57.91,0,2,2,1,6,4,1,0,2.9,4.9,Detrator
268,50268,23,Até 24 anos,Nordeste,83,Mais de 72 meses,158.09,3,12.76,11,4,2,1,0.5,20.42,0,2,2,1,5,6,1,0,2.5,1.8,Detrator
270,50270,58,55 a 64 anos,Nordeste,23,13 a 24 meses,119.67,5,14.85,3,12,2,1,0.16666666666666666,49.21,0,2,4,1,5,7,1,0,1.2,3.1,Detrator
272,50272,22,Até 24 anos,Sul,2,Até 12 meses,1417.73,6,93.25,9,5,2,1,0.4,22.51,0,3,1,1,8,4,1,0,2.1,3.4,Detrator
273,50273,41,35 a 44 anos,Centro-Oeste,87,Mais de 72 meses,145.53,2,20.66,3,7,0,0,0.0,67.84,0,2,1,1,2,2,1,0,8.4,5.6,Detrator
275,50275,39,35 a 44 anos,Norte,61,49 a 72 meses,317.11,1,6.86,11,6,4,1,0.6666666666666666,32.21,0,1,4,1,11,6,1,0,0.0,0.0,Detrator
276,50276,43,35 a 44 anos,Nordeste,6,Até 12 meses,638.11,4,16.38,9,8,3,1,0.375,41.36,0,2,2,1,11,4,1,0,0.0,3.3,Detrator
277,50277,68,65 anos ou mais,Centro-Oeste,30,25 a 48 meses,122.91,4,29.2,8,2,2,1,1.0,44.45,0,3,2,1,11,4,1,0,0.0,0.5,Detrator
278,50278,54,45 a 54 anos,Sudeste,69,49 a 72 meses,214.21,5,9.15,4,4,4,1,1.0,47.49,0,2,2,1,7,7,1,0,0.0,2.3,Detrator
279,50279,62,55 a 64 anos,Sudeste,75,Mais de 72 meses,312.27,2,41.73,11,8,1,1,0.125,45.84,0,2,4,1,1,7,1,0,4.6,5.1,Detrator
280,50280,46,45 a 54 anos,Nordeste,118,Mais de 72 meses,362.35,5,37.91,10,11,2,1,0.18181818181818182,41.31,0,2,0,0,7,3,1,0,3.4,5.4,Detrator
281,50281,53,45 a 54 anos,Nordeste,69,49 a 72 meses,791.28,6,31.81,11,13,1,1,0.07692307692307693,31.15,0,1,1,1,9,2,1,0,1.9,6.6,Detrator
282,50282,37,35 a 44 anos,Sudeste,112,Mais de 72 meses,314.71,2,12.11,7,5,2,1,0.4,41.56,0,1,1,1,1,4,1,0,6.2,6.0,Detrator
283,50283,35,35 a 44 anos,Norte,48,25 a 48 meses,61.87,2,41.19,11,9,0,0,0.0,50.35,0,1,1,1,9,2,1,0,3.5,5.8,Detrator
284,50284,57,55 a 64 anos,Norte,87,Mais de 72 meses,932.07,5,3.24,5,7,3,1,0.42857142857142855,39.47,0,2,2,1,9,4,1,0,0.0,3.3,Detrator
285,50285,62,55 a 64 anos,Sul,96,Mais de 72 meses,228.39,5,101.98,3,6,0,0,0.0,34.7,0,1,0,0,9,0,0,1,4.7,10.0,Promotor
286,50286,58,55 a 64 anos,Norte,113,Mais de 72 meses,272.71,1,29.73,2,6,3,1,0.5,58.5,0,2,2,1,2,4,1,0,3.1,5.1,Detrator
287,50287,32,25 a 34 anos,Sudeste,71,49 a 72 meses,199.41,1,12.09,11,5,3,1,0.6,21.15,0,2,0,0,2,8,1,0,6.1,3.8,Detrator
288,50288,32,25 a 34 anos,Nordeste,13,13 a 24 meses,268.19,3,13.61,4,6,2,1,0.3333333333333333,36.91,0,2,4,1,6,6,1,0,1.3,3.2,Detrator
290,50290,46,45 a 54 anos,Sudeste,10,Até 12 meses,321.49,1,96.07,7,9,2,1,0.2222222222222222,51.48,0,1,3,1,4,5,1,0,2.5,2.7,Detrator
291,50291,34,25 a 34 anos,Sul,87,Mais de 72 meses,394.66,2,26.15,11,7,4,1,0.5714285714285714,31.48,0,1,0,0,11,4,1,0,0.0,0.5,Detrator
292,50292,66,65 anos ou mais,Norte,88,Mais de 72 meses,527.69,6,115.35,2,11,2,1,0.18181818181818182,52.71,0,1,1,1,2,6,1,0,5.2,6.9,Detrator
293,50293,64,55 a 64 anos,Norte,107,Mais de 72 meses,290.94,6,7.76,5,4,3,1,0.75,42.48,0,1,1,1,1,4,1,0,5.2,2.5,Detrator
294,50294,42,35 a 44 anos,Sudeste,57,49 a 72 meses,427.33,3,19.31,9,3,1,1,0.3333333333333333,47.92,0,1,1,1,1,3,1,0,8.0,6.1,Detrator
295,50295,33,25 a 34 anos,Sul,68,49 a 72 meses,481.86,6,14.18,11,5,1,1,0.2,43.06,0,1,1,1,7,4,1,0,2.3,5.5,Detrator
296,50296,67,65 anos ou mais,Sudeste,86,Mais de 72 meses,480.97,4,4.51,8,13,0,0,0.0,11.72,0,2,2,1,3,3,1,0,5.3,5.2,Detrator
297,50297,34,25 a 34 anos,Centro-Oeste,119,Mais de 72 meses,508.03,4,28.57,1,7,2,1,0.2857142857142857,44.75,0,3,1,1,11,3,1,0,0.5,4.5,Detrator
299,50299,64,55 a 64 anos,Norte,116,Mais de 72 meses,213.38,3,0.32,3,10,3,1,0.3,58.7,0,1,1,1,9,5,1,0,1.7,2.2,Detrator
300,50300,38,35 a 44 anos,Sudeste,109,Mais de 72 meses,303.79,3,1.84,9,8,2,1,0.25,33.76,0,3,4,1,4,7,1,0,1.4,2.6,Detrator
301,50301,61,55 a 64 anos,Norte,72,49 a 72 meses,193.27,4,64.11,10,7,4,1,0.5714285714285714,57.26,0,2,1,1,1,4,1,0,4.7,0.7,Detrator
302,50302,65,65 anos ou mais,Centro-Oeste,111,Mais de 72 meses,202.92,6,59.14,1,11,3,1,0.2727272727272727,22.38,0,3,2,1,1,6,1,0,3.5,4.9,Detrator
303,50303,44,35 a 44 anos,Centro-Oeste,39,25 a 48 meses,70.87,6,16.05,6,4,3,1,0.75,22.09,0,1,1,1,11,5,1,0,0.0,1.5,Detrator
304,50304,22,Até 24 anos,Sudeste,51,49 a 72 meses,240.49,1,14.86,9,13,3,1,0.23076923076923078,29.46,0,2,0,0,8,5,1,0,1.9,3.4,Detrator
305,50305,39,35 a 44 anos,Sul,95,Mais de 72 meses,789.52,1,2.17,3,12,4,1,0.3333333333333333,43.12,0,3,0,0,11,3,1,0,0.0,3.8,Detrator
306,50306,50,45 a 54 anos,Norte,17,13 a 24 meses,366.89,2,59.58,4,8,0,0,0.0,46.5,0,3,1,1,6,1,1,1,5.7,9.4,Promotor
307,50307,57,55 a 64 anos,Sudeste,19,13 a 24 meses,384.43,5,1.58,2,10,3,1,0.3,41.19,0,2,2,1,10,7,1,0,0.0,1.2,Detrator
309,50309,52,45 a 54 anos,Norte,108,Mais de 72 meses,405.33,3,19.48,8,13,3,1,0.23076923076923078,42.27,0,2,1,1,8,4,1,0,0.0,2.7,Detrator
310,50310,60,55 a 64 anos,Nordeste,8,Até 12 meses,170.39,3,23.19,8,6,2,1,0.3333333333333333,40.78,0,3,2,1,0,6,1,0,6.6,5.5,Detrator
311,50311,36,35 a 44 anos,Norte,92,Mais de 72 meses,343.2,4,42.07,1,14,2,1,0.14285714285714285,62.34,0,1,0,0,3,5,1,0,5.7,4.4,Detrator
312,50312,57,55 a 64 anos,Sul,118,Mais de 72 meses,392.74,5,41.08,2,3,3,1,1.0,55.88,0,3,1,1,2,5,1,0,3.5,0.0,Detrator
313,50313,44,35 a 44 anos,Sudeste,99,Mais de 72 meses,787.5,4,3.77,8,2,2,1,1.0,39.53,0,1,2,1,9,6,1,0,0.8,4.1,Detrator
315,50315,53,45 a 54 anos,Sul,82,Mais de 72 meses,382.09,2,71.83,9,6,4,1,0.6666666666666666,45.79,0,2,2,1,11,6,1,0,0.0,1.1,Detrator
316,50316,56,55 a 64 anos,Norte,27,25 a 48 meses,771.14,2,1.27,10,4,1,1,0.25,24.83,0,1,1,1,6,3,1,0,3.3,6.4,Detrator
317,50317,19,Até 24 anos,Norte,117,Mais de 72 meses,425.6,1,22.71,7,9,1,1,0.1111111111111111,24.34,0,2,0,0,10,4,1,0,2.4,4.3,Detrator
318,50318,58,55 a 64 anos,Centro-Oeste,33,25 a 48 meses,1171.74,2,0.47,6,5,1,1,0.2,45.97,0,2,2,1,5,5,1,0,3.0,2.3,Detrator
320,50320,63,55 a 64 anos,Nordeste,5,Até 12 meses,236.62,6,1.56,3,6,1,1,0.16666666666666666,38.04,0,2,2,1,2,6,1,0,5.6,2.8,Detrator
321,50321,40,35 a 44 anos,Sul,95,Mais de 72 meses,273.36,1,40.02,11,6,2,1,0.3333333333333333,20.87,0,3,1,1,3,2,1,0,3.9,6.0,Detrator
322,50322,43,35 a 44 anos,Centro-Oeste,88,Mais de 72 meses,161.48,6,78.41,8,13,4,1,0.3076923076923077,49.84,0,1,1,1,0,3,1,0,4.5,6.5,Detrator
323,50323,28,25 a 34 anos,Sudeste,92,Mais de 72 meses,981.97,1,0.95,10,10,2,1,0.2,49.78,0,2,1,1,0,3,1,0,5.5,7.5,Neutro
324,50324,65,65 anos ou mais,Sul,70,49 a 72 meses,150.48,4,54.59,5,12,0,0,0.0,50.12,0,1,1,1,2,2,1,1,6.3,9.8,Promotor
325,50325,18,Até 24 anos,Sudeste,84,Mais de 72 meses,402.31,6,2.49,5,14,2,1,0.14285714285714285,32.59,0,3,2,1,4,4,1,1,2.8,10.0,Promotor
326,50326,53,45 a 54 anos,Sul,25,25 a 48 meses,1378.39,6,33.66,4,2,1,1,0.5,29.72,0,3,1,1,7,5,1,0,2.9,7.9,Neutro
327,50327,67,65 anos ou mais,Sudeste,111,Mais de 72 meses,92.17,3,28.32,2,9,2,1,0.2222222222222222,28.15,0,3,1,1,8,2,1,0,1.1,7.7,Neutro
328,50328,37,35 a 44 anos,Sudeste,53,49 a 72 meses,268.01,5,9.27,6,4,3,1,0.75,46.55,0,1,1,1,3,3,1,0,3.2,3.8,Detrator
329,50329,48,45 a 54 anos,Centro-Oeste,31,25 a 48 meses,294.92,4,5.7,11,12,6,1,0.5,51.43,0,1,4,1,6,9,1,0,0.0,0.0,Detrator
